DATASET	NLME_RESULT_ID	NLME_CURVE_ID	COSMIC_ID	CELL_LINE_NAME	SANGER_MODEL_ID	TCGA_DESC	DRUG_ID	DRUG_NAME	PUTATIVE_TARGET	PATHWAY_NAME	COMPANY_ID	WEBRELEASE	MIN_CONC	MAX_CONC	LN_IC50	AUC	RMSE	Z_SCORE
GDSC2	343	15984050	753604	NCI-H292	SIDM00493	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.208892	0.661517	0.109389	-1.114392
GDSC2	343	15984230	753605	NCI-H510A	SIDM00927	SCLC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.592195	0.729621	0.143113	-0.879897
GDSC2	343	15984594	753608	PC-14	SIDM00237	LUAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.38294	0.782273	0.095724	-0.396138
GDSC2	343	15984879	753610	SBC-3	SIDM00367	SCLC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.961114	0.843809	0.078389	-0.042425
GDSC2	343	15985160	753612	SK-MM-2	SIDM00391	MM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.575754	0.706263	0.211197	-0.889955
GDSC2	343	15985423	753614	TE-15	SIDM00249	ESCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.533344	0.927383	0.073745	0.919427
GDSC2	343	15985673	753615	U-266	SIDM00417	MM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.273921	0.773132	0.111484	-0.462833
GDSC2	343	15985952	753616	BE2-M17	SIDM01229	NB	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.244545	0.778077	0.107551	-0.480805
GDSC2	343	15986235	753618	KELLY	SIDM01009	NB	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.921337	0.774071	0.08711	-0.678536
GDSC2	343	15986508	753620	SIMA	SIDM00395	NB	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.930964	0.750976	0.098365	-0.672646
GDSC2	343	15986787	753621	TE-1	SIDM00369	ESCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.775397	0.801812	0.076212	-0.156042
GDSC2	343	15987062	753622	TE-10	SIDM00349	ESCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.947959	0.921688	0.055422	0.561303
GDSC2	343	15987252	753623	TE-8	SIDM00326	ESCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.757076	0.800942	0.094102	-0.167251
GDSC2	343	15987523	753624	CAPAN-1	SIDM00934	PAAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	5.676285	0.977045	0.03054	2.230427
GDSC2	343	15987803	905933	OVCAR-3	SIDM00105	OV	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.731666	0.947515	0.053793	1.040756
GDSC2	343	15988084	905934	PC-3	SIDM00088	PRAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.519924	0.899397	0.047891	0.911217
GDSC2	343	15988367	905935	DU-145	SIDM00120	PRAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	4.562261	0.95704	0.101504	1.548894
GDSC2	343	15988649	905936	HCT-116	SIDM00783	COREAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.244602	0.788856	0.090088	-0.48077
GDSC2	343	15988932	905937	HCT-15	SIDM00789	COREAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.356452	0.874731	0.131887	0.199433
GDSC2	343	15989213	905938	HL-60	SIDM00829	LAML	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.658201	0.736827	0.158618	-0.839516
GDSC2	343	15989507	905939	HT-29	SIDM00136	COREAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.607795	0.795073	0.112375	-0.258577
GDSC2	343	15989793	905940	K-562	SIDM00791	LCML	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.630706	0.905502	0.05015	0.367215
GDSC2	343	15990075	905941	NCI-H226	SIDM00139	LUSC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	4.590721	0.903636	0.078263	1.566305
GDSC2	343	15990355	905942	NCI-H23	SIDM00138	LUAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.277881	0.94192	0.042211	0.763141
GDSC2	343	15990629	905943	NCI-H460	SIDM00144	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.507389	0.704936	0.114073	-0.931779
GDSC2	343	15990815	905944	NCI-H522	SIDM00116	LUAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.915722	0.842481	0.152674	-0.070195
GDSC2	343	15991098	905945	T47D	SIDM00097	BRCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.001953	10	2.388304	0.89541	0.089345	0.218919
GDSC2	343	15991383	905946	MCF7	SIDM00148	BRCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.001953	10	3.625943	0.93085	0.109414	0.976077
GDSC2	343	15991665	905947	786-0	SIDM00125	KIRC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.478082	0.929456	0.082519	0.885619
GDSC2	343	15991946	905948	A498	SIDM00124	KIRC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.119874	0.890683	0.100856	0.666476
GDSC2	343	15992229	905949	A549	SIDM00903	LUAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.983329	0.826391	0.150118	-0.028834
GDSC2	343	15992512	905950	ACHN	SIDM00123	KIRC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.221911	0.8894	0.075094	0.7289
GDSC2	343	15992796	905951	BT-549	SIDM00122	BRCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.001953	10	1.738102	0.828345	0.098831	-0.178859
GDSC2	343	15993078	905952	CCRF-CEM	SIDM00121	ALL	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.308905	0.834501	0.075565	-0.441431
GDSC2	343	15993352	905954	SK-MEL-28	SIDM00081	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.087001	0.748842	0.148319	-0.577187
GDSC2	343	15993535	905955	SK-MEL-2	SIDM00082	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.656142	0.834127	0.094457	-0.229
GDSC2	343	15993816	905956	SK-MEL-5	SIDM00080	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.932056	0.738078	0.126119	-0.671978
GDSC2	343	15994070	905957	Hs-578-T	SIDM00135	BRCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.001953	10	1.625553	0.836595	0.096323	-0.247713
GDSC2	343	15994352	905958	MOLT-4	SIDM00145	ALL	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.656229	0.942655	0.050154	0.38283
GDSC2	343	15994634	905959	SK-OV-3	SIDM00079	OV	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.609636	0.88749	0.059635	0.966101
GDSC2	343	15994919	905960	MDA-MB-231	SIDM00146	BRCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.001953	10	1.725672	0.858436	0.079635	-0.186463
GDSC2	343	15995201	905961	COLO-205	SIDM00826	COREAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.122057	0.843975	0.109677	0.056036
GDSC2	343	15995495	905962	SW620	SIDM00841	COREAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.091031	0.821293	0.118365	0.037055
GDSC2	343	15995772	905963	CAKI-1	SIDM00941	KIRC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.623807	0.766761	0.079276	-0.248781
GDSC2	343	15995958	905964	RPMI-8226	SIDM00087	MM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.034809	0.662507	0.11055	-1.220892
GDSC2	343	15996239	905965	SR	SIDM00096	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.250306	0.696256	0.196259	-1.089056
GDSC2	343	15996518	905967	NCI-H322M	SIDM00117	LUAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.585789	0.91231	0.054733	0.951512
GDSC2	343	15996799	905968	IGROV-1	SIDM00151	OV	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.509792	0.777101	0.08233	-0.318533
GDSC2	343	15997080	905969	OVCAR-5	SIDM00091	OV	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.48839	0.742638	0.088985	-0.331626
GDSC2	343	15997367	905970	EKVX	SIDM00119	LUAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	4.896217	0.931296	0.082478	1.7532
GDSC2	343	15997622	905971	HCC2998	SIDM00118	COREAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.581674	0.827921	0.13973	-0.274557
GDSC2	343	15997903	905972	HOP-62	SIDM00133	LUAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.125496	0.884193	0.119636	0.669916
GDSC2	343	15998184	905973	HOP-92	SIDM00134	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.720825	0.79825	0.109536	-0.189429
GDSC2	343	15998467	905974	LOXIMVI	SIDM00149	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.459804	0.698318	0.130613	-0.96089
GDSC2	343	15998719	905975	M14	SIDM00003	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.428386	0.792842	0.061471	-0.368335
GDSC2	343	15998990	905976	UACC-62	SIDM00107	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.779181	0.89292	0.147503	0.458048
GDSC2	343	15999270	905977	UACC-257	SIDM00108	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.432406	0.847743	0.123865	0.2459
GDSC2	343	15999558	905978	RXF393	SIDM00086	KIRC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.607395	0.87657	0.107616	0.352954
GDSC2	343	15999810	905979	SN12C	SIDM00094	KIRC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	6.061602	0.986061	0.08124	2.466155
GDSC2	343	16000092	905980	TK10	SIDM00113	KIRC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	4.316196	0.870213	0.062538	1.398357
GDSC2	343	16000366	905981	U031	SIDM00112	KIRC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.781914	0.829504	0.087619	-0.152056
GDSC2	343	16000546	905982	SNB75	SIDM00095	GBM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	4.535444	0.949308	0.038586	1.532488
GDSC2	343	16000732	905983	U251	SIDM00111	GBM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.990607	0.900184	0.107896	0.587394
GDSC2	343	16001014	905984	SF539	SIDM00083	LGG	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.262299	0.885731	0.092317	0.141833
GDSC2	343	16001288	905985	SF295	SIDM00084	GBM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.902735	0.827589	0.103765	-0.07814
GDSC2	343	16001474	905986	SF268	SIDM00085	GBM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.785913	0.812623	0.103248	-0.149609
GDSC2	343	16001756	905989	KM12	SIDM00150	COREAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.120298	0.847914	0.063127	0.05496
GDSC2	343	16002037	905990	OVCAR-4	SIDM00092	OV	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.309113	0.915075	0.030655	0.782248
GDSC2	343	16002318	905991	OVCAR-8	SIDM00090	OV	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.022019	0.775221	0.070187	-0.616941
GDSC2	343	16002601	906693	BxPC-3	SIDM00132	PAAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.708715	0.875751	0.050544	0.414939
GDSC2	343	16002875	906695	BONNA-12	SIDM00984	NA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	-0.074801	0.64106	0.142072	-1.287949
GDSC2	343	16003060	906696	BHT-101	SIDM00987	THCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.818646	0.831814	0.089463	-0.129584
GDSC2	343	16003343	906746	Becker	SIDM00490	GBM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.051439	0.904001	0.112825	0.624609
GDSC2	343	16003625	906763	BE-13	SIDM01245	ALL	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.12664	0.665208	0.11968	-1.164713
GDSC2	343	16003903	906765	ARH-77	SIDM00900	MM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.656197	0.736318	0.108323	-0.840742
GDSC2	343	16004184	906790	AGS	SIDM00850	STAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.129993	0.773043	0.147073	-0.550885
GDSC2	343	16004472	906791	ABC-1	SIDM00494	LUAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.170525	0.903904	0.080581	0.697463
GDSC2	343	16004721	906792	A2058	SIDM00797	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.615941	0.836011	0.085725	-0.253594
GDSC2	343	16005014	906793	A375	SIDM00795	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.809671	0.829573	0.165059	-0.135074
GDSC2	343	16005298	906794	A253	SIDM00796	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.406574	0.949378	0.117773	0.841872
GDSC2	343	16005581	906795	8305C	SIDM00997	THCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	4.103691	0.920384	0.083433	1.268352
GDSC2	343	16005861	906797	647-V	SIDM00983	BLCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.908905	0.921691	0.092003	0.537411
GDSC2	343	16006142	906798	639-V	SIDM00999	BLCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	4.309902	0.970866	0.074999	1.394507
GDSC2	343	16006422	906800	697	SIDM01076	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	-0.126053	0.643862	0.118366	-1.319303
GDSC2	343	16006704	906801	BT-20	SIDM00893	BRCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.001953	10	3.533046	0.967324	0.047444	0.919245
GDSC2	343	16006987	906804	A2780	SIDM00210	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.218079	0.767601	0.101431	-0.496996
GDSC2	343	16007269	906805	COR-L105	SIDM00513	LUAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.368681	0.881762	0.052786	0.81869
GDSC2	343	16007541	906807	CRO-AP2	SIDM00952	DLBC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	-1.529207	0.446923	0.098085	-2.17772
GDSC2	343	16007899	906812	COLO-824	SIDM00954	BRCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.001953	10	1.408879	0.829922	0.109997	-0.380269
GDSC2	343	16008175	906813	COLO-800	SIDM00515	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.587552	0.70908	0.137603	-0.882737
GDSC2	343	16008361	906814	COLO-792	SIDM00140	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.967102	0.842603	0.087349	-0.038762
GDSC2	343	16008643	906817	COLO-680N	SIDM00956	ESCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	4.405997	0.933486	0.041932	1.453295
GDSC2	343	16008925	906818	COLO-679	SIDM00284	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.219002	0.900783	0.06036	0.72712
GDSC2	343	16009205	906820	CHP-212	SIDM00910	NB	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.022154	0.644617	0.112825	-1.228635
GDSC2	343	16009485	906821	CFPAC-1	SIDM00130	PAAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.700672	0.85662	0.077078	0.410019
GDSC2	343	16009768	906824	Ca-Ski	SIDM00923	CESC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.62638	0.936313	0.064131	0.976345
GDSC2	343	16010042	906825	Caov-3	SIDM00919	OV	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.808279	0.890434	0.061823	0.47585
GDSC2	343	16010235	906826	CAL-120	SIDM00940	BRCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.001953	10	4.326354	0.915387	0.072377	1.404572
GDSC2	343	16010518	906827	CAL-72	SIDM00930	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	4.144952	0.945826	0.05569	1.293595
GDSC2	343	16010800	906828	CAL-62	SIDM00931	THCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.836022	0.947612	0.058254	1.104598
GDSC2	343	16011093	906830	C32	SIDM00890	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	4.227709	0.954792	0.08948	1.344223
GDSC2	343	16011376	906831	Daudi	SIDM00845	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.04927	0.664473	0.102331	-1.212046
GDSC2	343	16011659	906832	DB	SIDM00886	DLBC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.872623	0.748105	0.143938	-0.708338
GDSC2	343	16011937	906833	Daoy	SIDM00887	MB	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.094031	0.775965	0.096721	-0.572886
GDSC2	343	16012220	906834	D-283MED	SIDM00888	MB	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.687792	0.845856	0.126199	-0.209637
GDSC2	343	16012499	906835	DBTRG-05MG	SIDM00867	GBM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	5.658952	0.933834	0.082303	2.219823
GDSC2	343	16012779	906836	DEL	SIDM00949	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	-0.175545	0.636882	0.185096	-1.349582
GDSC2	343	16013058	906837	Detroit562	SIDM00831	HNSC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.624786	0.821792	0.065626	-0.248183
GDSC2	343	16013339	906838	DG-75	SIDM00948	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.662262	0.833086	0.078727	-0.225255
GDSC2	343	16013620	906839	DK-MG	SIDM00947	GBM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.896551	0.805013	0.096125	-0.081923
GDSC2	343	16013895	906841	DJM-1	SIDM00281	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.78846	0.836268	0.027466	-0.148051
GDSC2	343	16014088	906842	DOHH-2	SIDM00981	DLBC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.254702	0.703412	0.148267	-1.086367
GDSC2	343	16014339	906843	DoTc2-4510	SIDM00864	CESC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.008569	0.83268	0.065932	-0.013393
GDSC2	343	16014621	906844	DU-4475	SIDM01001	BRCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.001953	10	-1.101251	0.600389	0.214647	-1.915907
GDSC2	343	16014903	906846	EB2	SIDM00863	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.338423	0.78775	0.062286	-0.423372
GDSC2	343	16015184	906847	EB-3	SIDM00793	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.217754	0.773793	0.057072	-0.497195
GDSC2	343	16015466	906848	ECC10	SIDM00280	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	-0.403324	0.599976	0.103848	-1.488932
GDSC2	343	16015745	906849	ECC12	SIDM00279	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	-0.624314	0.570226	0.131342	-1.624128
GDSC2	343	16015952	906851	EFM-19	SIDM01056	BRCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.001953	10	4.417054	0.961192	0.056642	1.46006
GDSC2	343	16016240	906852	EFO-27	SIDM01051	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.886882	0.874745	0.054127	0.523938
GDSC2	343	16016490	906855	EM-2	SIDM01047	LCML	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.308471	0.695506	0.133886	-1.053472
GDSC2	343	16016772	906856	EoL-1-cell	SIDM00277	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.632621	0.749217	0.044605	-0.855165
GDSC2	343	16017052	906861	ETK-1	SIDM00276	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.760534	0.890616	0.064988	0.446641
GDSC2	343	16017336	906862	EVSA-T	SIDM01042	BRCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.001953	10	-0.380713	0.678579	0.122126	-1.475098
GDSC2	343	16017617	906863	FADU	SIDM00860	HNSC	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.089884	0.923815	0.068906	0.648129
GDSC2	343	16017897	906864	FTC-133	SIDM00213	THCA	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.642868	0.809717	0.126794	-0.237121
GDSC2	343	16018166	906865	G-361	SIDM00857	SKCM	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.046069	0.647285	0.11379	-1.214003
GDSC2	343	16018449	906868	GAMG	SIDM01055	LGG	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.929728	0.944006	0.070951	1.161925
GDSC2	343	16018731	906869	GCIY	SIDM00274	STAD	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	3.975952	0.917826	0.081888	1.190204
GDSC2	343	16019011	906870	GDM-1	SIDM01057	LAML	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.715501	0.731305	0.073641	-0.804461
GDSC2	343	16019293	906871	GI-1	SIDM00273	LGG	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.213987	0.885991	0.105968	0.112276
GDSC2	343	16019563	906872	GI-ME-N	SIDM00227	NB	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.802447	0.864792	0.061756	0.472282
GDSC2	343	16019844	906875	GOTO	SIDM00544	NB	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	1.607741	0.813393	0.118323	-0.25861
GDSC2	343	16020127	906877	GR-ST	SIDM01259	ALL	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.354639	0.859344	0.10613	0.198324
GDSC2	343	16020407	906999	GCT	SIDM00853	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.130313	0.84007	0.085803	0.061087
GDSC2	343	16020690	907000	ESS-1	SIDM01043	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.932666	0.764753	0.057964	-0.671605
GDSC2	343	16020972	907042	H4	SIDM00852	LGG	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	2.778062	0.917336	0.103698	0.457364
GDSC2	343	16021247	907043	H9	SIDM01251	UNCLASSIFIED	1593	Entinostat	HDAC1, HDAC3	Chromatin histone acetylation	1046	Y	0.010005	10	0.315379	0.705569	0.099417	-1.049246
