V1,8359018054_R03C01,8359018053_R04C02,8221932075_R03C02,8221924165_R04C02,7970368131_R04C02,8221924068_R01C01,7970376007_R06C02,8221924165_R06C01,7970368089_R03C01,7796806034_R02C02,7973201120_R05C02,7970376031_R02C01,8795207004_R05C01,7878191025_R03C01,7970376020_R03C01,8221924155_R01C01,7878191015_R05C02,7878191015_R04C01,7878191127_R06C02,7878191011_R06C02,5975827037_R06C01,5975827051_R02C02,8363800206_R03C02,6055424072_R03C02,6055424074_R05C01,8221932074_R04C01,7970376015_R05C02,8221932016_R04C02,8221924165_R05C02,8359018100_R01C01,8221932019_R06C01,8221924140_R04C02,8221932019_R02C02,7970376031_R01C02,8359026005_R06C02,7796806054_R04C01,7878191035_R06C02,7878191035_R06C01,8221924127_R01C02,8221932050_R05C02,7878191054_R02C01,7878191035_R03C02,7786923095_R03C01,7970368027_R02C01,7970368089_R03C02,8221924068_R04C02,7878191064_R01C01,8221916145_R04C02,8359026012_R04C02,8221932050_R01C02,8221924120_R02C01,8221924165_R04C01,8359018100_R04C01,7878191026_R02C01,7878191026_R02C02,7970368157_R02C02,8221932016_R05C02,7878191001_R02C01,7970368027_R01C02,8359018054_R01C01,8221932019_R06C02,7970376038_R01C01,8359018054_R06C01,7878191054_R05C01,8359026011_R02C02,7970376020_R02C02,7878191026_R03C02,8359026011_R04C01,8221916145_R03C02,8221924118_R04C01,8359018112_R05C01,7878191001_R05C01,7970368157_R06C02,7973201119_R06C01,7970376031_R06C01,7970368119_R02C02,8221924155_R04C01,8221924047_R04C01,8221924003_R02C01,7878191037_R01C01,8221924055_R02C02,8221924128_R02C02,8221916070_R06C01,8359026012_R02C01,8363800233_R05C02,7878191034_R03C02,7878191011_R05C02,7970376038_R03C02,7878191029_R04C02,7878191083_R03C01,8221932055_R04C01,8221924127_R06C01,7878191037_R01C02,8359026017_R01C02,8359026029_R04C02,8221932009_R03C01,9297962143_R06C01,9297962143_R01C02,9297962143_R03C01,5723654015_R02C02
chr1:11994694-11994969,0.361549849,0.337808013,0.276308115,0.368196111,0.365419855,0.271712267,0.311637805,0.260938209,0.502324171,0.363159506,0.368845747,0.427161283,0.387550257,0.330791365,0.388313204,0.351197758,0.453587571,0.334946949,0.440855823,0.332044978,0.311561663,0.328749057,0.304458452,0.362269682,0.330880266,0.322847889,0.296107754,0.304979094,0.30431833,0.389712326,0.306898254,0.332068631,0.313388327,0.342764433,0.28436649,0.33608556,0.293320964,0.534470044,0.429935011,0.276166895,0.304557239,0.291689966,0.431699623,0.327864656,0.354433778,0.386148699,0.406337025,0.36656436,0.426936857,0.354931653,0.332625502,0.294390725,0.335504607,0.330315676,0.246751425,0.497879603,0.324548599,0.392721654,0.299280456,0.33631677,0.326749216,0.371835393,0.342340115,0.432792611,0.354101255,0.295396273,0.360593441,0.372846251,0.366323649,0.408924144,0.295977189,0.292317329,0.316594082,0.384833436,0.434779255,0.322667972,0.318946444,0.275654977,0.404641891,0.328010327,0.320768362,0.413924778,0.557597624,0.33442278,0.372850716,0.32565372,0.332506767,0.361316042,0.284746283,0.280680095,0.304596632,0.349542627,0.288639452,0.40762991,0.497654848,0.299002804,0.284999878,0.402130076,0.487506237,0.378393033
chr1:1389555-1389889,0.771934943,0.872741549,0.685568193,0.651072899,0.855313807,0.807567356,0.88527965,0.494726421,0.84024123,0.545837097,0.82654724,0.897437249,0.847250941,0.851043608,0.727262127,0.838965326,0.837074642,0.853813924,0.867913196,0.794398151,0.86501613,0.813407193,0.865220828,0.746512784,0.84369963,0.669629241,0.671917285,0.874668175,0.772367419,0.836332222,0.664044863,0.742912909,0.656798733,0.773513512,0.878457106,0.767489299,0.807767477,0.838749392,0.679250264,0.673550906,0.790617467,0.529984327,0.849326874,0.843196857,0.852552821,0.875783318,0.872663981,0.780285806,0.839143345,0.842251037,0.864242598,0.736645219,0.835821801,0.82513626,0.694530067,0.84258882,0.779864705,0.864375757,0.700911016,0.874573052,0.782151972,0.8611562,0.815485056,0.858911759,0.861031935,0.757961314,0.828343644,0.808531568,0.755967221,0.82620816,0.860437602,0.867085237,0.700007128,0.883803452,0.881021222,0.76759875,0.860773753,0.848809383,0.81239105,0.71971216,0.852574692,0.758376455,0.895467727,0.821857817,0.771827032,0.792853863,0.765358368,0.824512925,0.69082679,0.843684558,0.82494812,0.892084019,0.893539752,0.82474875,0.876755165,0.59277709,0.596770787,0.86916503,0.735324467,0.871695681
chr1:14026481-14027200,0.465685951,0.481183882,0.575772803,0.578983602,0.543389321,0.454596463,0.512511076,0.539883383,0.510361541,0.444484028,0.319365175,0.516336335,0.464996408,0.702673486,0.558955781,0.552150717,0.565951829,0.718438378,0.61670017,0.453927619,0.764500658,0.682747445,0.618502683,0.530848013,0.677176119,0.536807967,0.417543573,0.580848777,0.477295301,0.610865746,0.389690952,0.506906033,0.318315832,0.369490599,0.817586162,0.437622794,0.528865714,0.493650589,0.295436734,0.229439437,0.39975319,0.621490861,0.541210139,0.596709615,0.609615448,0.753191297,0.541348767,0.596206677,0.652857841,0.784640804,0.505140117,0.550273651,0.489448466,0.592229523,0.291298166,0.439203211,0.551947815,0.55708155,0.35021804,0.57759104,0.564541869,0.437548844,0.540642596,0.542852288,0.7652978,0.574742155,0.375670712,0.515492567,0.418275258,0.433219895,0.501627409,0.520187591,0.457824028,0.466625196,0.502615219,0.633335386,0.429225446,0.491878085,0.742744616,0.355345054,0.423390603,0.278410327,0.524244236,0.46856949,0.531247785,0.503600444,0.555716392,0.542169171,0.392488997,0.274951622,0.526768649,0.551777144,0.454955982,0.72039207,0.742292542,0.500662724,0.565847577,0.56336265,0.670967534,0.596921175
chr1:145075483-145075845,0.701476415,0.693692723,0.550213091,0.615002698,0.763594589,0.563983045,0.664021363,0.272709471,0.749844776,0.380823079,0.624846004,0.732144881,0.644756319,0.754022875,0.679434847,0.673910563,0.654721291,0.697288786,0.763522254,0.71804237,0.802516055,0.773286025,0.642794115,0.564418443,0.750917855,0.587244883,0.767375018,0.542616028,0.470748736,0.73237689,0.441180311,0.550082909,0.659642588,0.522802842,0.799849497,0.832219432,0.64008353,0.726678305,0.528243349,0.431094219,0.618857253,0.409747517,0.609683887,0.711451397,0.783832752,0.67661099,0.761543104,0.752693456,0.798831988,0.787990804,0.632513698,0.606108619,0.710584458,0.734494438,0.613006943,0.717876688,0.606403203,0.60106631,0.519279189,0.687212721,0.491508721,0.659960809,0.655349743,0.748764458,0.650798519,0.576141855,0.709225056,0.736302986,0.642754714,0.679143967,0.779123992,0.749247677,0.696775714,0.657415147,0.645546506,0.679027524,0.462477738,0.565901666,0.743747727,0.544744691,0.526019088,0.621121909,0.693445941,0.719637546,0.682497039,0.647213208,0.808655027,0.581143145,0.477100511,0.500138161,0.578473507,0.541564843,0.642078179,0.711941505,0.837102461,0.680756672,0.615834515,0.814160491,0.746101868,0.728902726
chr1:146649622-146649852,0.625113845,0.755457563,0.834866141,0.83418067,0.878810531,0.772325824,0.891101525,0.839341518,0.795876449,0.854078282,0.862284284,0.896051649,0.822615041,0.841653685,0.891612364,0.878813004,0.878203798,0.804515153,0.882490453,0.877428064,0.880618379,0.878857879,0.775078722,0.877911456,0.873183765,0.494933137,0.851313919,0.848163809,0.881731016,0.849099241,0.727749207,0.892521882,0.689501008,0.902463719,0.877091245,0.89855092,0.882645279,0.883393426,0.772626893,0.667924488,0.815700367,0.870049037,0.846929852,0.88567799,0.896660388,0.827541525,0.906589553,0.885105134,0.869630724,0.878517784,0.889429916,0.866209882,0.53589544,0.821999979,0.671187977,0.89423131,0.908485236,0.877985592,0.878134571,0.886946883,0.856490207,0.898941512,0.870287045,0.889956644,0.892448331,0.867278525,0.839119077,0.884478205,0.743304824,0.756125296,0.853566468,0.877993827,0.856873799,0.88963657,0.877445074,0.848035518,0.80991767,0.754828429,0.81572607,0.453899083,0.783018637,0.836760462,0.892580817,0.900059439,0.881617113,0.867407988,0.877558697,0.829553238,0.74035214,0.893300364,0.55390011,0.827749236,0.846207766,0.81508499,0.813639643,0.838296828,0.893983281,0.873423512,0.799272061,0.853485092
chr1:1476093-1476669,0.542248971,0.904913626,0.905663916,0.806203442,0.849007933,0.658419763,0.756913992,0.544650561,0.583141099,0.749910013,0.870285209,0.909295883,0.54446012,0.905887498,0.740475643,0.905236917,0.915293697,0.906999866,0.9182471,0.707506197,0.900645478,0.910260179,0.573761824,0.886398195,0.879582059,0.920684699,0.840603915,0.520188637,0.534850845,0.89270537,0.897628823,0.893563396,0.90503366,0.916350381,0.90814352,0.90069935,0.91971512,0.920498952,0.903955076,0.763767465,0.889783661,0.572206332,0.868141308,0.890670973,0.779440096,0.903015082,0.898134192,0.90951718,0.91721633,0.910306736,0.900972479,0.783342178,0.914214765,0.903853131,0.484563212,0.903381285,0.738365504,0.901869673,0.925088288,0.614961064,0.799823951,0.887231628,0.546525647,0.91845923,0.631026465,0.536404568,0.889950897,0.608470762,0.647797506,0.542457158,0.506553443,0.919202147,0.85093879,0.897424957,0.906860628,0.916931984,0.50771678,0.510217355,0.897707525,0.865781987,0.85981704,0.866287637,0.921677569,0.913315265,0.921090637,0.905265091,0.706806129,0.871351103,0.57554439,0.627540042,0.646256143,0.581456173,0.903477038,0.903731427,0.482912152,0.777638948,0.869602645,0.905568854,0.915905057,0.87496708
chr1:147930918-147932478,0.16794136,0.144572073,0.130414344,0.269366667,0.348293678,0.148703466,0.175851282,0.211031755,0.118059224,0.196726547,0.15451926,0.183550896,0.121578452,0.170406315,0.124821116,0.16105554,0.214605341,0.137498094,0.137366439,0.177102308,0.190387065,0.132038318,0.14925242,0.115823769,0.183828385,0.27758727,0.183483678,0.155121198,0.117679963,0.168122331,0.14187296,0.124269474,0.173127027,0.162450656,0.264222394,0.097829466,0.162229637,0.094863656,0.109622958,0.111464037,0.143891892,0.152172264,0.487060344,0.61260027,0.406923847,0.141080546,0.161923773,0.125210968,0.150490876,0.181190242,0.169198953,0.136561561,0.168665103,0.15429305,0.197970143,0.22238463,0.1902602,0.206164268,0.16737622,0.151055761,0.158161279,0.172345476,0.141968309,0.144483351,0.204198303,0.132428249,0.141454625,0.1363639,0.129852132,0.123398411,0.16233223,0.137144959,0.140990435,0.140327469,0.14220626,0.122452942,0.143188844,0.163089347,0.145005569,0.168754125,0.136736316,0.159987602,0.152508182,0.146390785,0.144006029,0.133837181,0.155563187,0.145579543,0.15006381,0.124856468,0.121428423,0.146577906,0.137709366,0.16770369,0.133617145,0.100832066,0.129910075,0.156076408,0.361846895,0.171252789
chr1:149783524-149784024,0.601316227,0.485814344,0.487629165,0.531272994,0.460376831,0.419267517,0.493578515,0.405441154,0.70074035,0.453256729,0.476109513,0.688093888,0.488262744,0.606653163,0.535354311,0.532035913,0.490571908,0.431935494,0.545620248,0.568934807,0.565417904,0.575719304,0.568417878,0.501781381,0.521434644,0.429746292,0.594727533,0.583224072,0.548150044,0.394232569,0.445453445,0.475207207,0.451497872,0.344621389,0.603433304,0.507822771,0.417097088,0.508719763,0.399295036,0.325883109,0.572220075,0.517444575,0.424179166,0.444919312,0.424448801,0.705069045,0.547611368,0.569492417,0.56372751,0.606005511,0.551712319,0.581473397,0.518203914,0.522962259,0.351905859,0.468312528,0.523878345,0.559674393,0.328011453,0.557007885,0.391544576,0.474322813,0.535433757,0.478946213,0.579915422,0.566018667,0.633012487,0.53745124,0.494336571,0.533267582,0.584042943,0.536252907,0.439222093,0.548896294,0.528841569,0.491220321,0.545614491,0.517577683,0.489658495,0.421223081,0.495613386,0.613477178,0.538690165,0.403794261,0.516441725,0.507722133,0.589528186,0.437992653,0.44594433,0.531846132,0.57363308,0.517435799,0.588251369,0.444280659,0.634938309,0.507284727,0.517997851,0.624006427,0.500805452,0.498201908
chr1:150336831-150337289,0.209157493,0.178220337,0.188227496,0.17403755,0.17501527,0.158879656,0.171587164,0.156317898,0.187995189,0.157498265,0.133649493,0.183901297,0.199979206,0.228188375,0.161767626,0.187495764,0.205219435,0.169705552,0.207574835,0.148883637,0.210520223,0.19907961,0.185663474,0.162505016,0.195612876,0.173919277,0.158142142,0.176172777,0.171448718,0.195366963,0.207214877,0.164436705,0.174030591,0.159498567,0.220284592,0.190320799,0.205704302,0.174329464,0.200341591,0.180173072,0.18814085,0.157310746,0.149434885,0.187344765,0.198424676,0.179509304,0.19077607,0.194542609,0.204823661,0.213819395,0.199466742,0.185080906,0.20343388,0.188240002,0.170370877,0.137863496,0.198730751,0.192693303,0.144481391,0.163734231,0.194947687,0.153112349,0.202828109,0.181458908,0.152584616,0.186322536,0.181679935,0.213157483,0.190445625,0.195496817,0.200289566,0.179077704,0.196978903,0.139849421,0.172042417,0.192191212,0.182947645,0.202043807,0.192229265,0.128277071,0.179001854,0.162021858,0.205885049,0.191850707,0.19740628,0.200073012,0.200671337,0.137898107,0.150198442,0.14767133,0.190627266,0.183967138,0.14275466,0.180223856,0.196936248,0.190494425,0.151989731,0.21211983,0.203410207,0.155397606
chr1:154908962-154909931,0.186929084,0.194596437,0.199920397,0.217479379,0.194051504,0.179069137,0.229426902,0.217057591,0.195856918,0.201554186,0.198813818,0.212403536,0.201706879,0.207240955,0.189995002,0.219437847,0.196604799,0.238544733,0.228960436,0.181626458,0.233361383,0.222416249,0.222053069,0.19023901,0.227226056,0.133946206,0.181380283,0.211466113,0.197167085,0.207752831,0.202276818,0.198323914,0.174708571,0.184079194,0.215485652,0.1782243,0.20080988,0.183161669,0.125724383,0.12008405,0.195804351,0.210218662,0.202976572,0.204167495,0.205921249,0.227096146,0.218099598,0.206043163,0.227422086,0.249913468,0.20401525,0.191028329,0.217886684,0.180207422,0.182444145,0.192185589,0.172611523,0.20506615,0.174276614,0.221522061,0.216967339,0.197526683,0.221290297,0.213898669,0.2054967,0.190283499,0.216785487,0.239658484,0.1775847,0.199653098,0.211034743,0.191474738,0.174030188,0.205699577,0.215421825,0.210975319,0.200132246,0.190971051,0.189993353,0.190809406,0.187377841,0.187177519,0.210726314,0.217477566,0.204819176,0.239258421,0.210311254,0.231240124,0.201150354,0.168301551,0.188138839,0.231046984,0.206755311,0.215624143,0.21690252,0.210647019,0.172461917,0.235459597,0.210418382,0.207263616
chr1:155242861-155243436,0.233309959,0.217894963,0.237284132,0.260741253,0.198438777,0.203683471,0.27961118,0.257999248,0.230701168,0.210968009,0.215404634,0.258892357,0.234692267,0.277688049,0.244165771,0.290109609,0.271825456,0.26171131,0.281205342,0.228189564,0.24781828,0.26304737,0.282636296,0.231542093,0.244353438,0.267571364,0.229035684,0.214434903,0.1876084,0.232863485,0.261603778,0.245501996,0.218113031,0.213508994,0.275921257,0.254814819,0.226557278,0.253136234,0.23783691,0.261446553,0.263433096,0.228778549,0.212672155,0.242071467,0.265465126,0.24832724,0.261527439,0.238600051,0.283632754,0.278388004,0.254592253,0.201534523,0.246240777,0.277762044,0.209205779,0.226417725,0.248898374,0.279457228,0.198365895,0.261090753,0.25228738,0.150144369,0.265372516,0.278218401,0.241192259,0.244421923,0.244984099,0.289425289,0.217613155,0.217923825,0.236270537,0.218087519,0.231829213,0.212526492,0.278053173,0.266704897,0.235713532,0.262883809,0.221816408,0.207961265,0.233574459,0.185372307,0.27522232,0.246155376,0.266095696,0.260794409,0.204942804,0.191701876,0.245491898,0.26802003,0.205343758,0.19043537,0.213031025,0.256580563,0.258854703,0.260995475,0.195564418,0.276205342,0.271306895,0.260977892
chr1:156084486-156085097,0.300946636,0.26852818,0.225322614,0.259319845,0.275476311,0.304524213,0.340388695,0.379609633,0.27349839,0.205710747,0.265021729,0.237341376,0.315244204,0.620438869,0.236015576,0.318014368,0.267288699,0.286338171,0.312174056,0.254842913,0.27413501,0.491564859,0.249939889,0.230836114,0.280277378,0.398215998,0.245387369,0.261646786,0.259320612,0.281750077,0.200386662,0.270508618,0.293059145,0.242176395,0.263506404,0.295574764,0.303811056,0.314588955,0.569659364,0.259241241,0.280914372,0.290381852,0.325462802,0.286647208,0.235350461,0.235078919,0.240824877,0.273634273,0.398841296,0.66408702,0.303689145,0.255804103,0.308551253,0.482418426,0.23105443,0.255184119,0.257082344,0.379956752,0.237437069,0.316169711,0.207551807,0.24618909,0.363176961,0.309713497,0.284066053,0.246450221,0.492251443,0.345758481,0.340574921,0.365691245,0.29581501,0.263616671,0.291770322,0.277479138,0.258306269,0.205998508,0.280850107,0.239062299,0.26139588,0.239552333,0.210864527,0.228412238,0.292879522,0.311918252,0.243828778,0.308392922,0.226272469,0.306650524,0.268334122,0.241530147,0.248555649,0.257378768,0.277950264,0.259418343,0.284123076,0.342702818,0.225076073,0.288571767,0.78679044,0.232502001
chr1:16011266-16011502,0.313723732,0.283861689,0.2953743,0.346586074,0.311607027,0.34212671,0.36238884,0.303553941,0.309581108,0.325051605,0.291901026,0.29708059,0.325314026,0.377698344,0.336945345,0.293991952,0.294181742,0.308826624,0.328835868,0.28750841,0.370311245,0.335316554,0.320372815,0.331673567,0.370114448,0.240183635,0.329614635,0.33358244,0.329691914,0.336470046,0.341304838,0.310973357,0.304595636,0.296588965,0.309354186,0.319736099,0.316224471,0.340358238,0.341573769,0.280933712,0.335425423,0.332412238,0.306681692,0.347406259,0.312213753,0.318075845,0.305600179,0.307397107,0.390267003,0.385237701,0.321094186,0.330534616,0.315558698,0.382844354,0.294132826,0.347687792,0.310468783,0.379699727,0.302811519,0.310007468,0.241367184,0.318823219,0.323231669,0.324531016,0.346215823,0.316394791,0.353949918,0.385153627,0.292802707,0.298358459,0.344146994,0.301087019,0.318573651,0.291252342,0.312800249,0.30788263,0.296817906,0.339096909,0.303496226,0.309176871,0.311914227,0.295527826,0.307061689,0.321552108,0.305509422,0.264179409,0.293670259,0.320439684,0.279214728,0.300753013,0.294616337,0.337454913,0.300913553,0.308105078,0.334148974,0.291540986,0.287511787,0.395012354,0.309792553,0.338577382
chr1:16173889-16175396,0.137381832,0.167113988,0.134264099,0.140751061,0.139635256,0.140348139,0.161222213,0.126833599,0.156517835,0.154365709,0.160803712,0.170929925,0.144716865,0.168451427,0.102863253,0.169536281,0.132921039,0.159351621,0.171992878,0.171647194,0.179623854,0.145176159,0.167494694,0.131805459,0.156790154,0.242407608,0.131347384,0.165683557,0.085582814,0.16945194,0.145077702,0.11413907,0.164126203,0.156669627,0.169121933,0.139944263,0.16355226,0.141416051,0.130904363,0.082950319,0.164465475,0.133117565,0.122609977,0.145869065,0.163151334,0.170930945,0.164091217,0.159149716,0.220720505,0.144935363,0.152389608,0.143421582,0.179609063,0.125639513,0.076312672,0.158092094,0.131046897,0.170955074,0.142054754,0.178818514,0.15970602,0.157845824,0.139234253,0.162263374,0.141434118,0.118715547,0.130484203,0.11632324,0.133050678,0.132211505,0.168238378,0.162050572,0.151614654,0.160572134,0.162187762,0.148123366,0.130863285,0.157064741,0.161842168,0.144477336,0.136125782,0.159202404,0.167127387,0.158636672,0.15801802,0.166591995,0.171202041,0.154725541,0.130526089,0.117662209,0.13796925,0.168330885,0.168278912,0.184002514,0.162577944,0.117798792,0.118112241,0.18148315,0.309966806,0.150975537
chr1:16399648-16400072,0.435298778,0.585796452,0.423684366,0.457372559,0.494272749,0.359974963,0.514756448,0.264234543,0.520273726,0.444486745,0.422851265,0.50716522,0.523937067,0.683780748,0.527459452,0.584251948,0.504492193,0.498227416,0.585877564,0.522791118,0.518115731,0.436320461,0.479813512,0.54774532,0.453621126,0.414456443,0.394314865,0.414007185,0.452102477,0.495205657,0.541007308,0.438623073,0.493789114,0.428911848,0.529504171,0.471971081,0.54679209,0.547950495,0.40245503,0.318415101,0.446425847,0.398637095,0.604779097,0.480024081,0.470626251,0.56831838,0.517661191,0.564225558,0.818912362,0.811445743,0.5422412,0.478357157,0.537257597,0.545084358,0.359441944,0.5669877,0.473485062,0.573269754,0.392640736,0.534796764,0.452445902,0.504676229,0.441916655,0.604266499,0.454535404,0.443539501,0.338993889,0.452891108,0.420461715,0.44399745,0.553319129,0.610033911,0.428715433,0.466709291,0.597541611,0.600649333,0.481080619,0.490515587,0.44857183,0.425506158,0.447212472,0.412673148,0.620431661,0.469962065,0.770551534,0.508302572,0.504542486,0.508900054,0.295342984,0.34408177,0.500423667,0.432254204,0.486341416,0.462914912,0.570953854,0.352941631,0.464259311,0.595674923,0.811823892,0.495388663
chr1:168147963-168148637,0.222978915,0.214799991,0.198848711,0.232070029,0.187708417,0.212912912,0.223867494,0.214462589,0.204008683,0.21355773,0.172936826,0.17825792,0.217025999,0.22127228,0.208752156,0.177994022,0.206481374,0.190791232,0.213204486,0.209836671,0.208067606,0.217461674,0.221825699,0.192859067,0.210664577,0.225829384,0.224112445,0.220324867,0.195554948,0.203075149,0.21649761,0.20138436,0.196470124,0.173630325,0.22517586,0.204638277,0.189128884,0.191513931,0.217051843,0.211612834,0.217027422,0.216677422,0.209580722,0.191889016,0.175206037,0.217285807,0.217672852,0.206922326,0.219810516,0.219817309,0.216114503,0.210000673,0.202772924,0.216115022,0.209804976,0.217963782,0.204308021,0.22751518,0.17669985,0.215246181,0.209352674,0.202956597,0.216424566,0.207132398,0.226500249,0.207959348,0.225089586,0.222739633,0.199651856,0.218124863,0.219941434,0.210908117,0.199706832,0.210043114,0.216360136,0.19956509,0.20568216,0.210996592,0.214232563,0.209989917,0.197071648,0.194826929,0.212613257,0.22100381,0.216008477,0.169320218,0.209536617,0.211870875,0.209191422,0.216559497,0.212339076,0.211016048,0.211734731,0.19368517,0.215097873,0.213979959,0.205531047,0.219481726,0.257201523,0.22455073
chr1:169074766-169076411,0.298451344,0.234797206,0.12439393,0.356665975,0.23773332,0.187359281,0.264938594,0.310373385,0.200437788,0.276521657,0.15366958,0.200632709,0.275676646,0.307179617,0.225095609,0.212712212,0.240326109,0.233271881,0.322903856,0.212543823,0.261895362,0.342901317,0.141932663,0.224657459,0.143010211,0.365954425,0.252895541,0.270147012,0.218750118,0.177912661,0.142296536,0.240596913,0.274822502,0.163333152,0.181251292,0.328360929,0.246175607,0.26920941,0.312234312,0.215275869,0.279617087,0.283158777,0.216739972,0.268769085,0.149419683,0.138716788,0.2360234,0.228022922,0.595419938,0.344413074,0.371221908,0.183285667,0.264765193,0.5064966,0.198227956,0.218906314,0.210322595,0.296854761,0.136626214,0.242421249,0.122770312,0.261060275,0.27480245,0.251385954,0.21007699,0.206991737,0.290568576,0.362077152,0.231239647,0.276893856,0.280682593,0.193511995,0.18299328,0.189909256,0.217576243,0.180858187,0.216958937,0.181450976,0.239019922,0.147527628,0.185498902,0.206099902,0.326063136,0.186826147,0.20132971,0.208323844,0.274030744,0.201297778,0.231345851,0.254094323,0.301339112,0.220566434,0.165336539,0.161474668,0.182162976,0.335589004,0.175102392,0.321049234,0.731412058,0.312087534
chr1:17865863-17866630,0.408333831,0.515183309,0.412134673,0.47482298,0.504018422,0.434891524,0.320986218,0.294296004,0.500944445,0.416924591,0.487791205,0.565207829,0.539079092,0.580206253,0.535387736,0.564889862,0.617994082,0.515056706,0.592103686,0.411765498,0.539088718,0.580739917,0.505063023,0.431940263,0.484802671,0.643549431,0.525996741,0.466615197,0.410936515,0.546182536,0.527511249,0.39616982,0.503829137,0.412533381,0.515633749,0.354294659,0.483861046,0.565072523,0.422068138,0.499519993,0.352700643,0.446515279,0.513230413,0.618877425,0.537736424,0.441379686,0.503016697,0.507538217,0.648125998,0.571267543,0.533688774,0.411195616,0.491622858,0.776649928,0.484695674,0.476160795,0.357203689,0.516816669,0.345875613,0.464163508,0.449830658,0.388376974,0.361742769,0.641960159,0.456755893,0.431847568,0.671153954,0.471722954,0.340944165,0.469307786,0.298528641,0.433120694,0.317842841,0.487052165,0.570366378,0.516322156,0.366888781,0.255002697,0.540195721,0.302635847,0.439078005,0.454836498,0.551443954,0.519413123,0.415217399,0.495110587,0.462771658,0.441620616,0.243766758,0.37543234,0.348860932,0.461069828,0.417863731,0.499627489,0.544812479,0.356790226,0.420878741,0.618210101,0.489078618,0.54262125
chr1:179851482-179852371,0.153510874,0.163076206,0.137911223,0.150116865,0.143844056,0.140038713,0.156762312,0.148799929,0.133599328,0.143246522,0.151642989,0.153757522,0.157968714,0.169542703,0.142783943,0.156037327,0.158123015,0.141112432,0.16193945,0.145876611,0.158975728,0.151057403,0.161910823,0.136415462,0.150168745,0.148820891,0.154942646,0.157193727,0.143453181,0.142296406,0.153671127,0.155520951,0.150752293,0.146808827,0.165503428,0.123615817,0.158381805,0.129075711,0.15515957,0.129089558,0.149302113,0.15361708,0.13349261,0.151218293,0.152952778,0.156345651,0.153259401,0.139386029,0.214469328,0.165532385,0.153686382,0.139944177,0.157902803,0.203545674,0.099898259,0.16056834,0.136136129,0.149984276,0.141251183,0.165165787,0.155885193,0.151852255,0.155797446,0.158367238,0.168646812,0.137223923,0.193769232,0.164158409,0.152286983,0.143963248,0.158213234,0.141854858,0.137913958,0.1440881,0.148690669,0.14173398,0.151311309,0.150453691,0.153559824,0.144570147,0.138720879,0.159360036,0.14460376,0.160891511,0.152919075,0.253759212,0.141145975,0.144266858,0.143889863,0.135066422,0.149169115,0.172971091,0.149807609,0.162591699,0.158522572,0.148161096,0.135519171,0.158866689,0.165573668,0.17444945
chr1:19811703-19812644,0.351037963,0.392088523,0.225276576,0.343827234,0.31959999,0.315348562,0.460509465,0.334671416,0.234964972,0.289732238,0.330930525,0.350031445,0.294830702,0.288157799,0.342620754,0.378177501,0.422707523,0.402704988,0.413903464,0.286159321,0.404592346,0.379111063,0.366695103,0.338223909,0.374045199,0.330098503,0.327114292,0.336903267,0.286408728,0.325367589,0.40452485,0.33763658,0.353672744,0.347871078,0.375013881,0.343169091,0.405796404,0.372543875,0.290184054,0.165976008,0.312368107,0.327890294,0.243931677,0.233622852,0.328170349,0.341531582,0.326525472,0.328931893,0.403124911,0.444484362,0.331805277,0.313765553,0.363306331,0.402417618,0.149983749,0.238222103,0.320363842,0.414462634,0.250675794,0.375208362,0.245765333,0.35613532,0.38031236,0.42371868,0.381778253,0.336831816,0.34160965,0.327132887,0.340576711,0.307480126,0.352311134,0.29665134,0.331679621,0.333191966,0.396550936,0.34677663,0.318117285,0.352454979,0.347358906,0.276394927,0.249174571,0.274143263,0.373831095,0.342443741,0.318479939,0.444636106,0.348933658,0.205669842,0.240418988,0.287267709,0.264625519,0.331533193,0.274111355,0.387320511,0.333363264,0.341080642,0.250973216,0.430167529,0.379346143,0.384790533
chr1:198128147-198128364,0.368076165,0.272795773,0.358889487,0.387732976,0.243603467,0.275347594,0.392201464,0.371077241,0.346254645,0.261828953,0.350742734,0.35178607,0.270722843,0.379829985,0.353906005,0.390160139,0.350865535,0.268593371,0.38156466,0.347405953,0.419620407,0.365891112,0.36488809,0.356760963,0.243518264,0.362164166,0.256389618,0.262083668,0.313059424,0.346640039,0.363500974,0.345792852,0.351160034,0.351257112,0.284721316,0.332372781,0.363334305,0.277151778,0.245193914,0.302931947,0.357832471,0.307226027,0.253281315,0.312220796,0.36289043,0.311993291,0.363979891,0.298492356,0.369504026,0.389824338,0.375428367,0.351211647,0.369546051,0.372840165,0.162631753,0.243952473,0.353450049,0.298278538,0.340483812,0.362736604,0.358434449,0.352799758,0.359428106,0.363702516,0.286757906,0.366573048,0.324004402,0.376787782,0.252133356,0.352715791,0.216203805,0.25448832,0.354217512,0.355095302,0.262412762,0.343535081,0.263710342,0.255786043,0.265819079,0.265996363,0.315205156,0.340189227,0.338156409,0.282709821,0.351208644,0.362361023,0.351880831,0.281529027,0.354226948,0.241812179,0.367192253,0.366298726,0.254143538,0.360471182,0.373973348,0.363170337,0.332638363,0.359627114,0.362127222,0.372528834
